date,latitude,longitude,sunrise_utc,sunset_utc,sunrise_ist,sunset_ist,day_length_seconds,fetched_at_ist
2021-08-08,19.076,72.8777,2021-08-08T00:46:27+00:00,2021-08-08T13:41:50+00:00,2021-08-08T06:16:27+05:30,2021-08-08T19:11:50+05:30,46523,2026-03-04T01:49:26.992815+05:30
2021-08-09,19.076,72.8777,2021-08-09T00:46:45+00:00,2021-08-09T13:41:15+00:00,2021-08-09T06:16:45+05:30,2021-08-09T19:11:15+05:30,46470,2026-03-04T01:49:27.406249+05:30
2021-08-10,19.076,72.8777,2021-08-10T00:47:03+00:00,2021-08-10T13:40:39+00:00,2021-08-10T06:17:03+05:30,2021-08-10T19:10:39+05:30,46416,2026-03-04T01:49:27.815898+05:30
2021-08-11,19.076,72.8777,2021-08-11T00:47:20+00:00,2021-08-11T13:40:03+00:00,2021-08-11T06:17:20+05:30,2021-08-11T19:10:03+05:30,46363,2026-03-04T01:49:28.219868+05:30
2021-08-12,19.076,72.8777,2021-08-12T00:47:38+00:00,2021-08-12T13:39:26+00:00,2021-08-12T06:17:38+05:30,2021-08-12T19:09:26+05:30,46308,2026-03-04T01:49:28.623322+05:30
2021-08-13,19.076,72.8777,2021-08-13T00:47:55+00:00,2021-08-13T13:38:48+00:00,2021-08-13T06:17:55+05:30,2021-08-13T19:08:48+05:30,46253,2026-03-04T01:49:29.029300+05:30
2021-08-14,19.076,72.8777,2021-08-14T00:48:11+00:00,2021-08-14T13:38:09+00:00,2021-08-14T06:18:11+05:30,2021-08-14T19:08:09+05:30,46198,2026-03-04T01:49:29.435212+05:30
2021-08-15,19.076,72.8777,2021-08-15T00:48:28+00:00,2021-08-15T13:37:29+00:00,2021-08-15T06:18:28+05:30,2021-08-15T19:07:29+05:30,46141,2026-03-04T01:49:29.845663+05:30
2021-08-16,19.076,72.8777,2021-08-16T00:48:44+00:00,2021-08-16T13:36:48+00:00,2021-08-16T06:18:44+05:30,2021-08-16T19:06:48+05:30,46084,2026-03-04T01:49:30.257134+05:30
2021-08-17,19.076,72.8777,2021-08-17T00:48:59+00:00,2021-08-17T13:36:07+00:00,2021-08-17T06:18:59+05:30,2021-08-17T19:06:07+05:30,46028,2026-03-04T01:49:30.665679+05:30
2021-08-18,19.076,72.8777,2021-08-18T00:49:15+00:00,2021-08-18T13:35:25+00:00,2021-08-18T06:19:15+05:30,2021-08-18T19:05:25+05:30,45970,2026-03-04T01:49:31.070831+05:30
2021-08-19,19.076,72.8777,2021-08-19T00:49:30+00:00,2021-08-19T13:34:43+00:00,2021-08-19T06:19:30+05:30,2021-08-19T19:04:43+05:30,45913,2026-03-04T01:49:31.485011+05:30
2021-08-20,19.076,72.8777,2021-08-20T00:49:45+00:00,2021-08-20T13:33:59+00:00,2021-08-20T06:19:45+05:30,2021-08-20T19:03:59+05:30,45854,2026-03-04T01:49:31.889788+05:30
2021-08-21,19.076,72.8777,2021-08-21T00:50:00+00:00,2021-08-21T13:33:15+00:00,2021-08-21T06:20:00+05:30,2021-08-21T19:03:15+05:30,45795,2026-03-04T01:49:32.299808+05:30
2021-08-22,19.076,72.8777,2021-08-22T00:50:14+00:00,2021-08-22T13:32:31+00:00,2021-08-22T06:20:14+05:30,2021-08-22T19:02:31+05:30,45737,2026-03-04T01:49:32.703747+05:30
2021-08-23,19.076,72.8777,2021-08-23T00:50:28+00:00,2021-08-23T13:31:45+00:00,2021-08-23T06:20:28+05:30,2021-08-23T19:01:45+05:30,45677,2026-03-04T01:49:33.116434+05:30
2021-08-24,19.076,72.8777,2021-08-24T00:50:42+00:00,2021-08-24T13:30:59+00:00,2021-08-24T06:20:42+05:30,2021-08-24T19:00:59+05:30,45617,2026-03-04T01:49:33.521537+05:30
2021-08-25,19.076,72.8777,2021-08-25T00:50:55+00:00,2021-08-25T13:30:13+00:00,2021-08-25T06:20:55+05:30,2021-08-25T19:00:13+05:30,45558,2026-03-04T01:49:33.926220+05:30
2021-08-26,19.076,72.8777,2021-08-26T00:51:09+00:00,2021-08-26T13:29:26+00:00,2021-08-26T06:21:09+05:30,2021-08-26T18:59:26+05:30,45497,2026-03-04T01:49:34.343514+05:30
2021-08-27,19.076,72.8777,2021-08-27T00:51:22+00:00,2021-08-27T13:28:38+00:00,2021-08-27T06:21:22+05:30,2021-08-27T18:58:38+05:30,45436,2026-03-04T01:49:34.750442+05:30
2021-08-28,19.076,72.8777,2021-08-28T00:51:35+00:00,2021-08-28T13:27:50+00:00,2021-08-28T06:21:35+05:30,2021-08-28T18:57:50+05:30,45375,2026-03-04T01:49:35.156904+05:30
2021-08-29,19.076,72.8777,2021-08-29T00:51:47+00:00,2021-08-29T13:27:02+00:00,2021-08-29T06:21:47+05:30,2021-08-29T18:57:02+05:30,45315,2026-03-04T01:49:35.567969+05:30
2021-08-30,19.076,72.8777,2021-08-30T00:52:00+00:00,2021-08-30T13:26:13+00:00,2021-08-30T06:22:00+05:30,2021-08-30T18:56:13+05:30,45253,2026-03-04T01:49:35.985331+05:30
2021-08-31,19.076,72.8777,2021-08-31T00:52:12+00:00,2021-08-31T13:25:23+00:00,2021-08-31T06:22:12+05:30,2021-08-31T18:55:23+05:30,45191,2026-03-04T01:49:36.391538+05:30
2021-09-01,19.076,72.8777,2021-09-01T00:52:24+00:00,2021-09-01T13:24:33+00:00,2021-09-01T06:22:24+05:30,2021-09-01T18:54:33+05:30,45129,2026-03-04T01:49:36.804873+05:30
2021-09-02,19.076,72.8777,2021-09-02T00:52:36+00:00,2021-09-02T13:23:43+00:00,2021-09-02T06:22:36+05:30,2021-09-02T18:53:43+05:30,45067,2026-03-04T01:49:37.217911+05:30
2021-09-03,19.076,72.8777,2021-09-03T00:52:48+00:00,2021-09-03T13:22:52+00:00,2021-09-03T06:22:48+05:30,2021-09-03T18:52:52+05:30,45004,2026-03-04T01:49:37.634011+05:30
2021-09-04,19.076,72.8777,2021-09-04T00:52:59+00:00,2021-09-04T13:22:01+00:00,2021-09-04T06:22:59+05:30,2021-09-04T18:52:01+05:30,44942,2026-03-04T01:49:38.072637+05:30
2021-09-05,19.076,72.8777,2021-09-05T00:53:11+00:00,2021-09-05T13:21:09+00:00,2021-09-05T06:23:11+05:30,2021-09-05T18:51:09+05:30,44878,2026-03-04T01:49:38.483889+05:30
2021-09-06,19.076,72.8777,2021-09-06T00:53:22+00:00,2021-09-06T13:20:17+00:00,2021-09-06T06:23:22+05:30,2021-09-06T18:50:17+05:30,44815,2026-03-04T01:49:38.888540+05:30
2021-09-07,19.076,72.8777,2021-09-07T00:53:33+00:00,2021-09-07T13:19:25+00:00,2021-09-07T06:23:33+05:30,2021-09-07T18:49:25+05:30,44752,2026-03-04T01:49:39.298133+05:30
2021-09-08,19.076,72.8777,2021-09-08T00:53:44+00:00,2021-09-08T13:18:33+00:00,2021-09-08T06:23:44+05:30,2021-09-08T18:48:33+05:30,44689,2026-03-04T01:49:39.703474+05:30
2021-09-09,19.076,72.8777,2021-09-09T00:53:55+00:00,2021-09-09T13:17:41+00:00,2021-09-09T06:23:55+05:30,2021-09-09T18:47:41+05:30,44626,2026-03-04T01:49:40.107460+05:30
2021-09-10,19.076,72.8777,2021-09-10T00:54:06+00:00,2021-09-10T13:16:48+00:00,2021-09-10T06:24:06+05:30,2021-09-10T18:46:48+05:30,44562,2026-03-04T01:49:40.514817+05:30
2021-09-11,19.076,72.8777,2021-09-11T00:54:17+00:00,2021-09-11T13:15:55+00:00,2021-09-11T06:24:17+05:30,2021-09-11T18:45:55+05:30,44498,2026-03-04T01:49:40.971413+05:30
2021-09-12,19.076,72.8777,2021-09-12T00:54:28+00:00,2021-09-12T13:15:02+00:00,2021-09-12T06:24:28+05:30,2021-09-12T18:45:02+05:30,44434,2026-03-04T01:49:41.400833+05:30
2021-09-13,19.076,72.8777,2021-09-13T00:54:39+00:00,2021-09-13T13:14:08+00:00,2021-09-13T06:24:39+05:30,2021-09-13T18:44:08+05:30,44369,2026-03-04T01:49:41.812847+05:30
2021-09-14,19.076,72.8777,2021-09-14T00:54:49+00:00,2021-09-14T13:13:15+00:00,2021-09-14T06:24:49+05:30,2021-09-14T18:43:15+05:30,44306,2026-03-04T01:49:42.220033+05:30
2021-09-15,19.076,72.8777,2021-09-15T00:55:00+00:00,2021-09-15T13:12:21+00:00,2021-09-15T06:25:00+05:30,2021-09-15T18:42:21+05:30,44241,2026-03-04T01:49:42.638111+05:30
2021-09-16,19.076,72.8777,2021-09-16T00:55:11+00:00,2021-09-16T13:11:28+00:00,2021-09-16T06:25:11+05:30,2021-09-16T18:41:28+05:30,44177,2026-03-04T01:49:43.054839+05:30
2021-09-17,19.076,72.8777,2021-09-17T00:55:21+00:00,2021-09-17T13:10:34+00:00,2021-09-17T06:25:21+05:30,2021-09-17T18:40:34+05:30,44113,2026-03-04T01:49:43.466534+05:30
2021-09-18,19.076,72.8777,2021-09-18T00:55:32+00:00,2021-09-18T13:09:41+00:00,2021-09-18T06:25:32+05:30,2021-09-18T18:39:41+05:30,44049,2026-03-04T01:49:43.881013+05:30
2021-09-19,19.076,72.8777,2021-09-19T00:55:43+00:00,2021-09-19T13:08:47+00:00,2021-09-19T06:25:43+05:30,2021-09-19T18:38:47+05:30,43984,2026-03-04T01:49:44.293777+05:30
2021-09-20,19.076,72.8777,2021-09-20T00:55:54+00:00,2021-09-20T13:07:53+00:00,2021-09-20T06:25:54+05:30,2021-09-20T18:37:53+05:30,43919,2026-03-04T01:49:44.705262+05:30
2021-09-21,19.076,72.8777,2021-09-21T00:56:05+00:00,2021-09-21T13:07:00+00:00,2021-09-21T06:26:05+05:30,2021-09-21T18:37:00+05:30,43855,2026-03-04T01:49:45.109008+05:30
2021-09-22,19.076,72.8777,2021-09-22T00:56:16+00:00,2021-09-22T13:06:06+00:00,2021-09-22T06:26:16+05:30,2021-09-22T18:36:06+05:30,43790,2026-03-04T01:49:45.528595+05:30
2021-09-23,19.076,72.8777,2021-09-23T00:56:27+00:00,2021-09-23T13:05:13+00:00,2021-09-23T06:26:27+05:30,2021-09-23T18:35:13+05:30,43726,2026-03-04T01:49:45.940572+05:30
2021-09-24,19.076,72.8777,2021-09-24T00:56:39+00:00,2021-09-24T13:04:20+00:00,2021-09-24T06:26:39+05:30,2021-09-24T18:34:20+05:30,43661,2026-03-04T01:49:46.396077+05:30
2021-09-25,19.076,72.8777,2021-09-25T00:56:50+00:00,2021-09-25T13:03:27+00:00,2021-09-25T06:26:50+05:30,2021-09-25T18:33:27+05:30,43597,2026-03-04T01:49:46.838773+05:30
2021-09-26,19.076,72.8777,2021-09-26T00:57:02+00:00,2021-09-26T13:02:34+00:00,2021-09-26T06:27:02+05:30,2021-09-26T18:32:34+05:30,43532,2026-03-04T01:49:47.252478+05:30
2021-09-27,19.076,72.8777,2021-09-27T00:57:13+00:00,2021-09-27T13:01:41+00:00,2021-09-27T06:27:13+05:30,2021-09-27T18:31:41+05:30,43468,2026-03-04T01:49:47.655212+05:30
2021-09-28,19.076,72.8777,2021-09-28T00:57:25+00:00,2021-09-28T13:00:48+00:00,2021-09-28T06:27:25+05:30,2021-09-28T18:30:48+05:30,43403,2026-03-04T01:49:48.066975+05:30
2021-09-29,19.076,72.8777,2021-09-29T00:57:38+00:00,2021-09-29T12:59:56+00:00,2021-09-29T06:27:38+05:30,2021-09-29T18:29:56+05:30,43338,2026-03-04T01:49:48.476769+05:30
2021-09-30,19.076,72.8777,2021-09-30T00:57:50+00:00,2021-09-30T12:59:04+00:00,2021-09-30T06:27:50+05:30,2021-09-30T18:29:04+05:30,43274,2026-03-04T01:49:48.891688+05:30
2021-10-01,19.076,72.8777,2021-10-01T00:58:03+00:00,2021-10-01T12:58:13+00:00,2021-10-01T06:28:03+05:30,2021-10-01T18:28:13+05:30,43210,2026-03-04T01:49:49.305070+05:30
2021-10-02,19.076,72.8777,2021-10-02T00:58:16+00:00,2021-10-02T12:57:21+00:00,2021-10-02T06:28:16+05:30,2021-10-02T18:27:21+05:30,43145,2026-03-04T01:49:49.720956+05:30
2021-10-03,19.076,72.8777,2021-10-03T00:58:29+00:00,2021-10-03T12:56:30+00:00,2021-10-03T06:28:29+05:30,2021-10-03T18:26:30+05:30,43081,2026-03-04T01:49:50.130587+05:30
2021-10-04,19.076,72.8777,2021-10-04T00:58:42+00:00,2021-10-04T12:55:40+00:00,2021-10-04T06:28:42+05:30,2021-10-04T18:25:40+05:30,43018,2026-03-04T01:49:50.537952+05:30
2021-10-05,19.076,72.8777,2021-10-05T00:58:56+00:00,2021-10-05T12:54:50+00:00,2021-10-05T06:28:56+05:30,2021-10-05T18:24:50+05:30,42954,2026-03-04T01:49:50.995129+05:30
2021-10-06,19.076,72.8777,2021-10-06T00:59:10+00:00,2021-10-06T12:54:00+00:00,2021-10-06T06:29:10+05:30,2021-10-06T18:24:00+05:30,42890,2026-03-04T01:49:51.409861+05:30
2021-10-07,19.076,72.8777,2021-10-07T00:59:25+00:00,2021-10-07T12:53:11+00:00,2021-10-07T06:29:25+05:30,2021-10-07T18:23:11+05:30,42826,2026-03-04T01:49:51.814108+05:30
2021-10-08,19.076,72.8777,2021-10-08T00:59:40+00:00,2021-10-08T12:52:22+00:00,2021-10-08T06:29:40+05:30,2021-10-08T18:22:22+05:30,42762,2026-03-04T01:49:52.251503+05:30
2021-10-09,19.076,72.8777,2021-10-09T00:59:55+00:00,2021-10-09T12:51:34+00:00,2021-10-09T06:29:55+05:30,2021-10-09T18:21:34+05:30,42699,2026-03-04T01:49:52.660998+05:30
2021-10-10,19.076,72.8777,2021-10-10T01:00:10+00:00,2021-10-10T12:50:46+00:00,2021-10-10T06:30:10+05:30,2021-10-10T18:20:46+05:30,42636,2026-03-04T01:49:53.068673+05:30
2021-10-11,19.076,72.8777,2021-10-11T01:00:26+00:00,2021-10-11T12:49:59+00:00,2021-10-11T06:30:26+05:30,2021-10-11T18:19:59+05:30,42573,2026-03-04T01:49:53.474938+05:30
2021-10-12,19.076,72.8777,2021-10-12T01:00:43+00:00,2021-10-12T12:49:12+00:00,2021-10-12T06:30:43+05:30,2021-10-12T18:19:12+05:30,42509,2026-03-04T01:49:53.881124+05:30
2021-10-13,19.076,72.8777,2021-10-13T01:00:59+00:00,2021-10-13T12:48:26+00:00,2021-10-13T06:30:59+05:30,2021-10-13T18:18:26+05:30,42447,2026-03-04T01:49:54.287952+05:30
2021-10-14,19.076,72.8777,2021-10-14T01:01:16+00:00,2021-10-14T12:47:41+00:00,2021-10-14T06:31:16+05:30,2021-10-14T18:17:41+05:30,42385,2026-03-04T01:49:55.071103+05:30
2021-10-15,19.076,72.8777,2021-10-15T01:01:34+00:00,2021-10-15T12:46:56+00:00,2021-10-15T06:31:34+05:30,2021-10-15T18:16:56+05:30,42322,2026-03-04T01:49:55.489726+05:30
2021-10-16,19.076,72.8777,2021-10-16T01:01:52+00:00,2021-10-16T12:46:12+00:00,2021-10-16T06:31:52+05:30,2021-10-16T18:16:12+05:30,42260,2026-03-04T01:49:55.895935+05:30
2021-10-17,19.076,72.8777,2021-10-17T01:02:10+00:00,2021-10-17T12:45:29+00:00,2021-10-17T06:32:10+05:30,2021-10-17T18:15:29+05:30,42199,2026-03-04T01:49:56.307191+05:30
2021-10-18,19.076,72.8777,2021-10-18T01:02:29+00:00,2021-10-18T12:44:46+00:00,2021-10-18T06:32:29+05:30,2021-10-18T18:14:46+05:30,42137,2026-03-04T01:49:56.713610+05:30
2021-10-19,19.076,72.8777,2021-10-19T01:02:49+00:00,2021-10-19T12:44:04+00:00,2021-10-19T06:32:49+05:30,2021-10-19T18:14:04+05:30,42075,2026-03-04T01:49:57.123316+05:30
2021-10-20,19.076,72.8777,2021-10-20T01:03:09+00:00,2021-10-20T12:43:23+00:00,2021-10-20T06:33:09+05:30,2021-10-20T18:13:23+05:30,42014,2026-03-04T01:49:57.527506+05:30
2021-10-21,19.076,72.8777,2021-10-21T01:03:29+00:00,2021-10-21T12:42:43+00:00,2021-10-21T06:33:29+05:30,2021-10-21T18:12:43+05:30,41954,2026-03-04T01:49:57.937894+05:30
2021-10-22,19.076,72.8777,2021-10-22T01:03:50+00:00,2021-10-22T12:42:04+00:00,2021-10-22T06:33:50+05:30,2021-10-22T18:12:04+05:30,41894,2026-03-04T01:49:58.343991+05:30
2021-10-23,19.076,72.8777,2021-10-23T01:04:11+00:00,2021-10-23T12:41:25+00:00,2021-10-23T06:34:11+05:30,2021-10-23T18:11:25+05:30,41834,2026-03-04T01:49:58.748093+05:30
2021-10-24,19.076,72.8777,2021-10-24T01:04:33+00:00,2021-10-24T12:40:47+00:00,2021-10-24T06:34:33+05:30,2021-10-24T18:10:47+05:30,41774,2026-03-04T01:49:59.153318+05:30
2021-10-25,19.076,72.8777,2021-10-25T01:04:56+00:00,2021-10-25T12:40:11+00:00,2021-10-25T06:34:56+05:30,2021-10-25T18:10:11+05:30,41715,2026-03-04T01:49:59.556470+05:30
2021-10-26,19.076,72.8777,2021-10-26T01:05:19+00:00,2021-10-26T12:39:35+00:00,2021-10-26T06:35:19+05:30,2021-10-26T18:09:35+05:30,41656,2026-03-04T01:49:59.963503+05:30
2021-10-27,19.076,72.8777,2021-10-27T01:05:42+00:00,2021-10-27T12:39:00+00:00,2021-10-27T06:35:42+05:30,2021-10-27T18:09:00+05:30,41598,2026-03-04T01:50:00.382221+05:30
2021-10-28,19.076,72.8777,2021-10-28T01:06:06+00:00,2021-10-28T12:38:26+00:00,2021-10-28T06:36:06+05:30,2021-10-28T18:08:26+05:30,41540,2026-03-04T01:50:00.802644+05:30
2021-10-29,19.076,72.8777,2021-10-29T01:06:31+00:00,2021-10-29T12:37:53+00:00,2021-10-29T06:36:31+05:30,2021-10-29T18:07:53+05:30,41482,2026-03-04T01:50:01.216829+05:30
2021-10-30,19.076,72.8777,2021-10-30T01:06:56+00:00,2021-10-30T12:37:21+00:00,2021-10-30T06:36:56+05:30,2021-10-30T18:07:21+05:30,41425,2026-03-04T01:50:01.627719+05:30
2021-10-31,19.076,72.8777,2021-10-31T01:07:21+00:00,2021-10-31T12:36:50+00:00,2021-10-31T06:37:21+05:30,2021-10-31T18:06:50+05:30,41369,2026-03-04T01:50:02.042809+05:30
2021-11-01,19.076,72.8777,2021-11-01T01:07:47+00:00,2021-11-01T12:36:20+00:00,2021-11-01T06:37:47+05:30,2021-11-01T18:06:20+05:30,41313,2026-03-04T01:50:02.460084+05:30
2021-11-02,19.076,72.8777,2021-11-02T01:08:14+00:00,2021-11-02T12:35:51+00:00,2021-11-02T06:38:14+05:30,2021-11-02T18:05:51+05:30,41257,2026-03-04T01:50:02.865931+05:30
2021-11-03,19.076,72.8777,2021-11-03T01:08:41+00:00,2021-11-03T12:35:24+00:00,2021-11-03T06:38:41+05:30,2021-11-03T18:05:24+05:30,41203,2026-03-04T01:50:03.276792+05:30
2021-11-04,19.076,72.8777,2021-11-04T01:09:09+00:00,2021-11-04T12:34:57+00:00,2021-11-04T06:39:09+05:30,2021-11-04T18:04:57+05:30,41148,2026-03-04T01:50:03.685199+05:30
2021-11-05,19.076,72.8777,2021-11-05T01:09:37+00:00,2021-11-05T12:34:32+00:00,2021-11-05T06:39:37+05:30,2021-11-05T18:04:32+05:30,41095,2026-03-04T01:50:04.092241+05:30
2021-11-06,19.076,72.8777,2021-11-06T01:10:06+00:00,2021-11-06T12:34:07+00:00,2021-11-06T06:40:06+05:30,2021-11-06T18:04:07+05:30,41041,2026-03-04T01:50:04.495254+05:30
2021-11-07,19.076,72.8777,2021-11-07T01:10:35+00:00,2021-11-07T12:33:44+00:00,2021-11-07T06:40:35+05:30,2021-11-07T18:03:44+05:30,40989,2026-03-04T01:50:04.911213+05:30
2021-11-08,19.076,72.8777,2021-11-08T01:11:05+00:00,2021-11-08T12:33:22+00:00,2021-11-08T06:41:05+05:30,2021-11-08T18:03:22+05:30,40937,2026-03-04T01:50:05.328750+05:30
2021-11-09,19.076,72.8777,2021-11-09T01:11:36+00:00,2021-11-09T12:33:01+00:00,2021-11-09T06:41:36+05:30,2021-11-09T18:03:01+05:30,40885,2026-03-04T01:50:05.736760+05:30
2021-11-10,19.076,72.8777,2021-11-10T01:12:06+00:00,2021-11-10T12:32:41+00:00,2021-11-10T06:42:06+05:30,2021-11-10T18:02:41+05:30,40835,2026-03-04T01:50:06.145650+05:30
2021-11-11,19.076,72.8777,2021-11-11T01:12:38+00:00,2021-11-11T12:32:23+00:00,2021-11-11T06:42:38+05:30,2021-11-11T18:02:23+05:30,40785,2026-03-04T01:50:06.555040+05:30
2021-11-12,19.076,72.8777,2021-11-12T01:13:09+00:00,2021-11-12T12:32:06+00:00,2021-11-12T06:43:09+05:30,2021-11-12T18:02:06+05:30,40737,2026-03-04T01:50:06.968659+05:30
2021-11-13,19.076,72.8777,2021-11-13T01:13:42+00:00,2021-11-13T12:31:50+00:00,2021-11-13T06:43:42+05:30,2021-11-13T18:01:50+05:30,40688,2026-03-04T01:50:07.383180+05:30
2021-11-14,19.076,72.8777,2021-11-14T01:14:14+00:00,2021-11-14T12:31:35+00:00,2021-11-14T06:44:14+05:30,2021-11-14T18:01:35+05:30,40641,2026-03-04T01:50:07.788704+05:30
2021-11-15,19.076,72.8777,2021-11-15T01:14:47+00:00,2021-11-15T12:31:22+00:00,2021-11-15T06:44:47+05:30,2021-11-15T18:01:22+05:30,40595,2026-03-04T01:50:08.572827+05:30
2021-11-16,19.076,72.8777,2021-11-16T01:15:21+00:00,2021-11-16T12:31:09+00:00,2021-11-16T06:45:21+05:30,2021-11-16T18:01:09+05:30,40548,2026-03-04T01:50:08.988052+05:30
2021-11-17,19.076,72.8777,2021-11-17T01:15:55+00:00,2021-11-17T12:30:59+00:00,2021-11-17T06:45:55+05:30,2021-11-17T18:00:59+05:30,40504,2026-03-04T01:50:09.463271+05:30
2021-11-18,19.076,72.8777,2021-11-18T01:16:29+00:00,2021-11-18T12:30:49+00:00,2021-11-18T06:46:29+05:30,2021-11-18T18:00:49+05:30,40460,2026-03-04T01:50:09.871733+05:30
2021-11-19,19.076,72.8777,2021-11-19T01:17:04+00:00,2021-11-19T12:30:41+00:00,2021-11-19T06:47:04+05:30,2021-11-19T18:00:41+05:30,40417,2026-03-04T01:50:10.287587+05:30
2021-11-20,19.076,72.8777,2021-11-20T01:17:39+00:00,2021-11-20T12:30:34+00:00,2021-11-20T06:47:39+05:30,2021-11-20T18:00:34+05:30,40375,2026-03-04T01:50:10.699970+05:30
2021-11-21,19.076,72.8777,2021-11-21T01:18:14+00:00,2021-11-21T12:30:28+00:00,2021-11-21T06:48:14+05:30,2021-11-21T18:00:28+05:30,40334,2026-03-04T01:50:11.484973+05:30
2021-11-22,19.076,72.8777,2021-11-22T01:18:50+00:00,2021-11-22T12:30:24+00:00,2021-11-22T06:48:50+05:30,2021-11-22T18:00:24+05:30,40294,2026-03-04T01:50:11.896419+05:30
2021-11-23,19.076,72.8777,2021-11-23T01:19:25+00:00,2021-11-23T12:30:20+00:00,2021-11-23T06:49:25+05:30,2021-11-23T18:00:20+05:30,40255,2026-03-04T01:50:12.311013+05:30
2021-11-24,19.076,72.8777,2021-11-24T01:20:01+00:00,2021-11-24T12:30:19+00:00,2021-11-24T06:50:01+05:30,2021-11-24T18:00:19+05:30,40218,2026-03-04T01:50:12.722550+05:30
2021-11-25,19.076,72.8777,2021-11-25T01:20:38+00:00,2021-11-25T12:30:18+00:00,2021-11-25T06:50:38+05:30,2021-11-25T18:00:18+05:30,40180,2026-03-04T01:50:13.136689+05:30
2021-11-26,19.076,72.8777,2021-11-26T01:21:14+00:00,2021-11-26T12:30:19+00:00,2021-11-26T06:51:14+05:30,2021-11-26T18:00:19+05:30,40145,2026-03-04T01:50:13.545596+05:30
2021-11-27,19.076,72.8777,2021-11-27T01:21:51+00:00,2021-11-27T12:30:21+00:00,2021-11-27T06:51:51+05:30,2021-11-27T18:00:21+05:30,40110,2026-03-04T01:50:13.954779+05:30
2021-11-28,19.076,72.8777,2021-11-28T01:22:28+00:00,2021-11-28T12:30:25+00:00,2021-11-28T06:52:28+05:30,2021-11-28T18:00:25+05:30,40077,2026-03-04T01:50:14.372299+05:30
2021-11-29,19.076,72.8777,2021-11-29T01:23:05+00:00,2021-11-29T12:30:29+00:00,2021-11-29T06:53:05+05:30,2021-11-29T18:00:29+05:30,40044,2026-03-04T01:50:14.780809+05:30
2021-11-30,19.076,72.8777,2021-11-30T01:23:42+00:00,2021-11-30T12:30:35+00:00,2021-11-30T06:53:42+05:30,2021-11-30T18:00:35+05:30,40013,2026-03-04T01:50:15.188795+05:30
2021-12-01,19.076,72.8777,2021-12-01T01:24:19+00:00,2021-12-01T12:30:43+00:00,2021-12-01T06:54:19+05:30,2021-12-01T18:00:43+05:30,39984,2026-03-04T01:50:15.604327+05:30
2021-12-02,19.076,72.8777,2021-12-02T01:24:56+00:00,2021-12-02T12:30:51+00:00,2021-12-02T06:54:56+05:30,2021-12-02T18:00:51+05:30,39955,2026-03-04T01:50:16.019961+05:30
2021-12-03,19.076,72.8777,2021-12-03T01:25:33+00:00,2021-12-03T12:31:01+00:00,2021-12-03T06:55:33+05:30,2021-12-03T18:01:01+05:30,39928,2026-03-04T01:50:16.425079+05:30
2021-12-04,19.076,72.8777,2021-12-04T01:26:10+00:00,2021-12-04T12:31:12+00:00,2021-12-04T06:56:10+05:30,2021-12-04T18:01:12+05:30,39902,2026-03-04T01:50:16.829862+05:30
2021-12-05,19.076,72.8777,2021-12-05T01:26:47+00:00,2021-12-05T12:31:25+00:00,2021-12-05T06:56:47+05:30,2021-12-05T18:01:25+05:30,39878,2026-03-04T01:50:17.236236+05:30
2021-12-06,19.076,72.8777,2021-12-06T01:27:23+00:00,2021-12-06T12:31:38+00:00,2021-12-06T06:57:23+05:30,2021-12-06T18:01:38+05:30,39855,2026-03-04T01:50:17.640483+05:30
2021-12-07,19.076,72.8777,2021-12-07T01:28:00+00:00,2021-12-07T12:31:53+00:00,2021-12-07T06:58:00+05:30,2021-12-07T18:01:53+05:30,39833,2026-03-04T01:50:18.048535+05:30
2021-12-08,19.076,72.8777,2021-12-08T01:28:36+00:00,2021-12-08T12:32:09+00:00,2021-12-08T06:58:36+05:30,2021-12-08T18:02:09+05:30,39813,2026-03-04T01:50:18.453537+05:30
2021-12-09,19.076,72.8777,2021-12-09T01:29:12+00:00,2021-12-09T12:32:26+00:00,2021-12-09T06:59:12+05:30,2021-12-09T18:02:26+05:30,39794,2026-03-04T01:50:18.902696+05:30
2021-12-10,19.076,72.8777,2021-12-10T01:29:48+00:00,2021-12-10T12:32:44+00:00,2021-12-10T06:59:48+05:30,2021-12-10T18:02:44+05:30,39776,2026-03-04T01:50:19.315708+05:30
2021-12-11,19.076,72.8777,2021-12-11T01:30:24+00:00,2021-12-11T12:33:04+00:00,2021-12-11T07:00:24+05:30,2021-12-11T18:03:04+05:30,39760,2026-03-04T01:50:19.764727+05:30
2021-12-12,19.076,72.8777,2021-12-12T01:30:59+00:00,2021-12-12T12:33:24+00:00,2021-12-12T07:00:59+05:30,2021-12-12T18:03:24+05:30,39745,2026-03-04T01:50:20.229662+05:30
2021-12-13,19.076,72.8777,2021-12-13T01:31:34+00:00,2021-12-13T12:33:46+00:00,2021-12-13T07:01:34+05:30,2021-12-13T18:03:46+05:30,39732,2026-03-04T01:50:20.637813+05:30
2021-12-14,19.076,72.8777,2021-12-14T01:32:08+00:00,2021-12-14T12:34:08+00:00,2021-12-14T07:02:08+05:30,2021-12-14T18:04:08+05:30,39720,2026-03-04T01:50:21.049346+05:30
2021-12-15,19.076,72.8777,2021-12-15T01:32:42+00:00,2021-12-15T12:34:32+00:00,2021-12-15T07:02:42+05:30,2021-12-15T18:04:32+05:30,39710,2026-03-04T01:50:21.459458+05:30
